user_idx,item_idx,label,weight,price_norm,category_idx
196,188,1,1,-1.5712963449503121,6
134,15,1,1,-1.6256053053443547,1
84,57,1,1,-0.1812757788808257,6
14,433,1,1,0.24153513345132185,1
35,42,1,2,0.9105043779472219,2
18,346,1,1,0.638932583451963,4
176,268,1,2,1.2070307618481928,6
45,174,1,1,-0.7555957343003292,3
1,130,1,3,-1.2047243585530492,3
23,8,1,1,1.5489315803527348,4
144,427,1,1,-0.5136212435188215,6
117,356,1,1,1.4329312039643662,3
97,188,1,3,-1.5712963449503121,6
40,169,1,3,1.3778124678189216,4
95,61,1,5,-0.5320436418632221,5
152,219,1,1,1.403981720851737,6
95,114,1,1,0.39765989832167054,1
37,122,1,1,0.4814446960667539,6
90,431,1,1,0.9915629306625845,4
8,399,1,1,-1.6041462479321957,5
99,399,1,1,-1.6041462479321957,5
93,290,1,1,0.27159131009086773,4
188,240,1,1,0.899828834291236,1
57,464,1,1,1.15135867893929,2
4,367,1,1,1.5786908392167665,5
169,205,1,1,0.16105692002446423,3
31,463,1,2,-1.1447604641617144,4
149,168,1,1,1.6292208461042652,4
142,18,1,1,-0.33962742706753046,2
49,303,1,1,0.22550157357355782,5
176,368,1,1,0.30503504862377956,3
106,96,1,5,-1.312181600764124,4
90,21,1,1,1.5893258940851824,4
186,462,1,3,-1.7086882974382227,1
36,195,1,3,-1.1594039089995714,4
193,493,1,5,0.9222866151301243,2
109,447,1,1,-0.972683116988742,6
180,411,1,1,-0.5287910425950898,2
65,295,1,5,0.5672539331903428,6
141,74,1,1,0.15420081866259208,5
28,386,1,1,-0.4065284003958775,2
166,88,1,2,-0.28411729930890806,6
162,43,1,1,-1.2450646872354032,6
113,226,1,2,0.78716203474614,1
37,325,1,1,-0.9720622889126669,3
107,231,1,1,-0.5351747747686441,6
58,137,1,1,-1.1228155412987142,5
186,130,1,3,-1.2047243585530492,3
41,445,1,2,-0.11530604766659124,4
161,128,1,5,1.2929209765469218,1
67,159,1,2,0.8995993978283386,3
21,46,1,3,-0.4308216729379442,1
128,151,1,1,0.6093622722632585,1
150,415,1,3,-0.5959619411739042,5
79,470,1,1,-0.07511417787199422,6
76,227,1,1,0.5256719483558386,3
7,43,1,1,-1.2450646872354032,6
101,362,1,5,-0.04847255565086107,1
146,92,1,1,-1.6479281235580092,1
165,9,1,2,-1.4719773490408294,3
102,473,1,2,0.34677898860856415,6
88,413,1,3,0.6797047925350649,1
177,454,1,1,-1.5717552178761067,4
127,44,1,2,-0.7460268841712596,3
86,457,1,1,-1.4260495676738,4
55,156,1,5,1.1255133362070355,2
70,285,1,2,0.4301184096903763,6
195,374,1,2,-0.7502782068661213,4
42,1,1,1,0.9417212331637776,5
159,168,1,1,1.6292208461042652,4
192,117,1,1,0.3979433198346613,6
59,373,1,2,-0.4053407292938209,4
163,78,1,1,-0.6348176809786876,6
116,465,1,1,0.09404797659593024,4
127,115,1,1,1.1364857976385356,4
88,101,1,2,-1.292868449093181,6
167,361,1,1,1.3689859121286374,6
26,188,1,1,-1.5712963449503121,6
75,113,1,3,1.2626218671819553,6
87,56,1,1,-1.266847654948123,2
34,404,1,1,-0.12564418475949296,5
37,60,1,2,-1.684975364184661,3
166,172,1,1,0.6911631194174064,3
172,472,1,1,1.495297433084861,4
32,320,1,2,-1.244295400271571,2
160,70,1,2,0.45647661039851867,2
124,416,1,3,0.7775526958295003,1
96,56,1,2,-1.266847654948123,2
36,431,1,1,0.9915629306625845,4
188,118,1,1,-0.6729176300821622,1
143,408,1,2,1.1718325091872428,1
40,181,1,1,1.248720716782884,2
36,372,1,1,-0.6361673072310247,5
15,255,1,1,0.4892860245928321,6
19,381,1,3,0.8800838022195451,4
178,226,1,2,0.78716203474614,1
22,453,1,1,-0.6671547259846831,2
94,229,1,1,0.46438542023721374,5
141,222,1,1,1.2816381010773843,3
161,277,1,1,1.230838168939418,3
36,209,1,5,-0.6295271460695264,3
18,428,1,1,-0.8519320561921471,1
123,32,1,2,0.9247969199594712,3
87,462,1,2,-1.7086882974382227,1
134,234,1,1,1.4546601866269926,3
145,499,1,1,0.53588861908603,1
158,354,1,1,-1.389866087848644,2
180,348,1,1,0.8564923353286936,4
34,464,1,5,1.15135867893929,2
159,113,1,1,1.2626218671819553,6
171,217,1,1,-0.12241857801640743,1
7,493,1,1,0.9222866151301243,2
181,332,1,1,-0.7356077695032177,1
66,307,1,1,0.17011291217764576,1
126,461,1,3,-0.00321958741000015,6
109,59,1,1,-1.034482503083255,5
101,419,1,1,0.6098076489265297,6
93,21,1,2,1.5893258940851824,4
66,212,1,1,-0.7074815584045138,4
79,260,1,1,-0.9525736858289201,5
120,75,1,1,-0.470932565157401,6
169,356,1,1,1.4329312039643662,3
8,141,1,1,0.6664379664745919,6
77,168,1,1,1.6292208461042652,4
5,109,1,1,1.5092120797464559,4
99,380,1,1,1.2706791359084075,5
143,32,1,5,0.9247969199594712,3
127,221,1,1,-1.2752558265001828,6
128,448,1,1,0.12330787374659725,2
164,225,1,1,-0.31665678825275406,6
15,442,1,5,-1.2683727326132639,2
59,63,1,1,-0.0216554820169241,5
102,85,1,2,-1.3906083822874293,2
51,424,1,3,1.4199208068918372,2
91,10,1,3,0.6044361364422283,3
123,393,1,1,-1.669198233294841,3
163,392,1,1,-0.49525283022451444,1
69,69,1,3,-1.2542151532262482,2
83,413,1,2,0.6797047925350649,1
100,101,1,1,-1.292868449093181,6
21,493,1,1,0.9222866151301243,2
132,104,1,5,-1.0125240839577314,6
175,386,1,1,-0.4065284003958775,2
106,297,1,1,-1.5689479952712457,3
118,395,1,1,-0.17374486439278503,2
101,85,1,2,-1.3906083822874293,2
165,244,1,1,-1.497282841272149,5
140,472,1,1,1.495297433084861,4
33,332,1,3,-0.7356077695032177,1
40,206,1,1,1.3035560314153378,1
195,114,1,1,0.39765989832167054,1
85,428,1,1,-0.8519320561921471,1
165,246,1,1,1.3142450713338472,4
168,327,1,1,-0.7393192416971446,5
18,81,1,1,-0.25291394035487574,4
172,328,1,1,1.4681429528878396,2
68,43,1,5,-1.2450646872354032,6
107,385,1,1,1.1431799438501276,5
196,222,1,1,1.2816381010773843,3
107,213,1,2,1.4380867762482938,6
148,283,1,1,0.876399322550665,6
13,415,1,1,-0.5959619411739042,5
92,465,1,2,0.09404797659593024,4
156,476,1,2,0.5382099762400497,2
1,497,1,2,-1.0585868279499944,4
36,35,1,1,0.3835832965097952,1
82,292,1,3,-0.7051062162004006,5
91,405,1,1,-1.6572270484366114,1
116,267,1,1,-0.8690993021218743,4
159,365,1,2,-1.1079696525230067,6
98,175,1,1,-0.8762793137843072,3
190,140,1,2,0.5418539671213598,3
185,230,1,1,-1.2488436407419468,2
68,160,1,1,-0.27527724735610043,1
173,299,1,5,-0.2188763662709356,1
123,212,1,2,-0.7074815584045138,4
191,437,1,2,1.3498482118704982,6
114,46,1,1,-0.4308216729379442,1
59,31,1,1,1.1829264369814532,6
82,235,1,1,-0.634358808052893,6
197,204,1,2,1.232039336303998,5
160,280,1,1,-0.022748679281317102,1
84,30,1,1,-0.135739389126974,4
8,437,1,1,1.3498482118704982,6
188,30,1,2,-0.135739389126974,4
79,134,1,1,-1.7314699885776719,1
18,59,1,2,-1.034482503083255,5
131,333,1,2,1.408610938897253,5
112,434,1,3,1.2531744834155962,1
5,154,1,1,0.4522387839661804,4
101,21,1,1,1.5893258940851824,4
10,57,1,5,-0.1812757788808257,6
149,191,1,2,-0.9364321558509691,3
88,212,1,1,-0.7074815584045138,4
44,139,1,1,1.5834685161500397,1
110,368,1,1,0.30503504862377956,3
72,51,1,1,-0.3349712164969677,3
34,142,1,1,-1.1088604058495493,2
85,81,1,1,-0.25291394035487574,4
34,127,1,1,-0.9365266296886327,5
119,150,1,3,0.5246867211916326,3
87,311,1,1,0.5902380682676426,3
188,74,1,1,0.15420081866259208,5
101,128,1,1,1.2929209765469218,1
133,317,1,3,0.9863803658536102,3
103,52,1,1,-1.6851643118599882,1
142,284,1,3,-0.2527384889420719,5
187,13,1,1,0.3979028310470912,3
27,248,1,1,-0.6483814248146749,1
157,235,1,2,-0.634358808052893,6
175,60,1,1,-1.684975364184661,3
152,127,1,1,-0.9365266296886327,5
126,477,1,1,-0.056354372964509375,4
88,276,1,5,0.4671791465795514,4
58,110,1,2,-0.7396431519977055,3
92,466,1,1,-0.0905673984612533,2
192,397,1,2,-1.5908659256091993,5
19,336,1,2,0.10456156510163578,4
90,39,1,1,-0.8282731079886788,3
187,296,1,1,-1.0030497076663254,5
133,243,1,1,1.6244836579585622,6
140,141,1,5,0.6664379664745919,6
191,317,1,1,0.9863803658536102,3
141,25,1,3,1.0241294121314772,2
114,299,1,1,-0.2188763662709356,1
67,203,1,2,0.49351035476264704,5
49,375,1,2,-0.3485619528580017,4
21,383,1,1,-1.4821805235084975,3
114,85,1,1,-1.3906083822874293,2
84,72,1,3,1.1587681270646202,6
82,119,1,1,1.4491267189924109,2
126,197,1,2,1.068424145733179,1
24,218,1,1,1.5960470328218208,4
174,22,1,1,-1.6582797569134344,1
39,207,1,1,0.738885903700044,1
85,155,1,1,-0.08873190675807494,2
75,109,1,5,1.5092120797464559,4
129,15,1,3,-1.6256053053443547,1
173,173,1,1,0.43501755298635975,2
87,21,1,1,1.5893258940851824,4
172,115,1,1,1.1364857976385356,4
35,119,1,2,1.4491267189924109,2
34,494,1,1,1.342843651620869,1
179,214,1,3,-0.7178061992348922,1
56,41,1,1,-1.6797388143255934,5
73,234,1,1,1.4546601866269926,3
143,380,1,1,1.2706791359084075,5
172,114,1,1,0.39765989832167054,1
51,30,1,1,-0.135739389126974,4
193,92,1,1,-1.6479281235580092,1
130,254,1,1,-0.48580544645815515,6
64,331,1,3,1.4606795197124158,2
159,248,1,2,-0.6483814248146749,1
21,154,1,1,0.4522387839661804,4
2,4,1,3,-0.3670653287775425,1
198,364,1,1,0.42953807040187136,2
0,333,1,1,1.408610938897253,5
186,478,1,1,-0.1576708157274509,3
175,51,1,1,-0.3349712164969677,3
90,121,1,1,-1.403308365321921,4
159,9,1,1,-1.4719773490408294,3
73,15,1,1,-1.6256053053443547,1
126,363,1,1,-0.8091624002555863,4
181,476,1,1,0.5382099762400497,2
68,336,1,1,0.10456156510163578,4
71,320,1,1,-1.244295400271571,2
117,376,1,3,0.7884576759483836,5
83,416,1,2,0.7775526958295003,1
139,344,1,2,0.04264071264441243,6
65,492,1,1,-1.2428243076565237,5
198,308,1,1,1.4304883804476363,2
65,398,1,5,0.9118000191494655,2
62,326,1,3,0.4993812289603131,6
189,79,1,5,-0.6559258355652389,4
90,206,1,3,1.3035560314153378,1
6,42,1,1,0.9105043779472219,2
178,155,1,1,-0.08873190675807494,2
22,7,1,1,-1.1001958053095453,1
95,27,1,1,-0.23341184100860551,6
53,327,1,1,-0.7393192416971446,5
90,484,1,2,0.24395096444300515,6
175,62,1,1,-1.3611055524113418,4
30,149,1,1,1.2841888946943012,3
80,20,1,1,1.4702213773164388,1
181,60,1,1,-1.684975364184661,3
59,327,1,1,-0.7393192416971446,5
193,86,1,3,1.4007966028962215,4
157,459,1,1,-1.2958781156358927,5
45,53,1,1,0.052169073985911925,4
125,316,1,5,0.9683223665973407,2
187,172,1,1,0.6911631194174064,3
40,469,1,2,1.4894265588871949,6
144,41,1,2,-1.6797388143255934,5
180,417,1,1,-0.010305125234769605,5
44,35,1,1,0.3835832965097952,1
100,92,1,1,-1.6479281235580092,1
137,253,1,5,-1.5191332902974857,6
53,243,1,2,1.6244836579585622,6
49,477,1,1,-0.056354372964509375,4
180,158,1,1,0.7718437767821146,6
84,421,1,1,-1.248924618317087,3
152,194,1,1,-0.776609415049217,1
38,61,1,2,-0.5320436418632221,5
191,211,1,1,0.4170675238302771,1
101,232,1,2,-0.8488144195492485,2
96,459,1,1,-1.2958781156358927,5
47,496,1,1,1.3130978890193608,4
150,445,1,1,-0.11530604766659124,4
62,396,1,1,-0.7020020758200254,2
188,116,1,1,0.8419973493785938,1
119,291,1,2,-1.2778336126421463,1
37,231,1,1,-0.5351747747686441,6
1,313,1,1,-0.16305582447427566,6
114,245,1,2,0.43666409701421094,2
164,227,1,1,0.5256719483558386,3
104,386,1,1,-0.4065284003958775,2
186,298,1,1,-0.23265605030729677,4
69,398,1,1,0.9118000191494655,2
92,423,1,1,0.9106663330975023,4
83,261,1,2,1.0418365085621393,3
43,312,1,1,-0.17786122446241298,3
168,164,1,2,0.34644158204547987,6
15,398,1,1,0.9118000191494655,2
164,44,1,1,-0.7460268841712596,3
169,471,1,3,1.4847028670040152,2
196,448,1,1,0.12330787374659725,2
51,305,1,1,-1.31192517177618,3
5,39,1,1,-0.8282731079886788,3
59,195,1,1,-1.1594039089995714,4
7,49,1,1,0.37687565403568013,4
171,100,1,2,0.6763307269042224,2
25,369,1,1,0.5720990914362328,4
73,425,1,2,-0.5155647053221869,3
195,446,1,3,0.8520115761709347,4
91,355,1,2,-1.3441137578944184,6
68,440,1,2,-1.3955750068960298,4
70,464,1,1,1.15135867893929,2
177,298,1,3,-0.23265605030729677,4
42,57,1,1,-0.1812757788808257,6
2,165,1,2,1.38929778722631,5
15,60,1,3,-1.684975364184661,3
189,475,1,1,-1.5507820259147893,2
48,462,1,2,-1.7086882974382227,1
56,265,1,2,0.8135877167668992,2
74,471,1,1,1.4847028670040152,2
165,122,1,1,0.4814446960667539,6
39,305,1,1,-1.31192517177618,3
109,245,1,2,0.43666409701421094,2
42,127,1,1,-0.9365266296886327,5
135,412,1,3,-1.3211701116046888,6
39,14,1,1,-0.24839269240954664,3
142,475,1,2,-1.5507820259147893,2
47,342,1,1,-1.015061381312125,1
30,285,1,1,0.4301184096903763,6
67,203,1,2,0.49351035476264704,5
12,328,1,1,1.4681429528878396,2
106,158,1,1,0.7718437767821146,6
17,445,1,1,-0.11530604766659124,4
140,123,1,3,-0.5050106280289112,5
17,177,1,1,1.2351839654719434,4
115,144,1,2,0.7100848794751716,4
193,209,1,1,-0.6295271460695264,3
70,292,1,2,-0.7051062162004006,5
104,439,1,1,0.20011510376709812,5
72,442,1,2,-1.2683727326132639,2
166,258,1,1,-1.4152525576551038,6
126,356,1,1,1.4329312039643662,3
157,52,1,2,-1.6851643118599882,1
199,273,1,3,-0.8565477779751397,4
79,156,1,1,1.1255133362070355,2
78,427,1,1,-0.5136212435188215,6
141,144,1,1,0.7100848794751716,4
75,126,1,1,0.9780126830891206,1
159,11,1,1,1.0987907364107623,1
14,187,1,1,-0.27805747743591475,2
177,343,1,2,-0.4187965030296212,6
124,482,1,2,0.6736314743995483,4
180,24,1,2,0.8512692817321493,4
41,179,1,1,-1.4823019898712078,1
131,355,1,1,-1.3441137578944184,6
134,415,1,5,-0.5959619411739042,5
147,106,1,1,0.4061895362364406,1
76,311,1,1,0.5902380682676426,3
8,5,1,1,0.4641154949867463,1
154,134,1,2,-1.7314699885776719,1
24,247,1,1,-1.5056370277741153,3
175,288,1,3,-1.2161017078602503,3
101,408,1,1,1.1718325091872428,1
121,332,1,2,-0.7356077695032177,1
50,210,1,1,-0.008294182118787416,3
137,23,1,1,0.042073869618430876,3
62,457,1,1,-1.4260495676738,4
71,265,1,1,0.8135877167668992,2
70,163,1,1,0.6221027440853201,3
70,377,1,2,-1.084324200582062,4
173,182,1,2,1.0347644669998932,1
163,188,1,2,-1.5712963449503121,6
197,325,1,1,-0.9720622889126669,3
41,381,1,1,0.8800838022195451,4
6,246,1,1,1.3142450713338472,4
5,58,1,1,-0.497169299502833,5
176,403,1,1,0.2518597742817002,4
91,174,1,1,-0.7555957343003292,3
197,410,1,1,-1.2549979364526038,6
23,136,1,2,-0.2459498688928166,6
81,9,1,1,-1.4719773490408294,3
89,77,1,1,0.3366163029284662,4
194,46,1,5,-0.4308216729379442,1
193,151,1,5,0.6093622722632585,1
140,393,1,5,-1.669198233294841,3
39,421,1,1,-1.248924618317087,3
46,224,1,1,-0.2420224564985158,3
165,290,1,1,0.27159131009086773,4
129,307,1,1,0.17011291217764576,1
155,234,1,1,1.4546601866269926,3
124,106,1,2,0.4061895362364406,1
67,272,1,1,-1.6764457262698909,5
146,234,1,2,1.4546601866269926,3
174,143,1,1,0.11485921340696739,5
197,170,1,1,-0.1964995630071875,3
111,284,1,5,-0.2527384889420719,5
88,36,1,2,-0.19609467513148637,3
132,422,1,1,-0.9091292167661907,4
132,287,1,1,0.8562628988657963,6
103,394,1,1,-0.1161428159430402,4
119,83,1,1,1.0694633579474784,6
46,411,1,2,-0.5287910425950898,2
114,186,1,1,-0.11718202815733972,1
161,264,1,1,1.4502334125193272,3
110,98,1,1,-1.719377337356732,1
20,335,1,1,1.357932473121997,5
162,124,1,1,-0.8700710330235569,2
176,191,1,5,-0.9364321558509691,3
32,345,1,1,0.050441552382920515,1
87,342,1,1,-1.015061381312125,1
56,471,1,1,1.4847028670040152,2
43,149,1,1,1.2841888946943012,3
49,313,1,3,-0.16305582447427566,6
57,467,1,3,-0.6600017068472968,3
110,92,1,1,-1.6479281235580092,1
146,221,1,1,-1.2752558265001828,6
122,271,1,2,-0.21803959799448663,1
176,0,1,5,-1.5252201046955256,4
54,107,1,2,0.1897769666741964,3
66,95,1,1,1.2761721147554193,1
35,87,1,1,-0.6882763768337578,1
170,226,1,3,0.78716203474614,1
111,442,1,1,-1.2683727326132639,2
45,449,1,1,-1.6465919935681956,2
164,394,1,1,-0.1161428159430402,4
131,81,1,1,-0.25291394035487574,4
65,42,1,1,0.9105043779472219,2
175,103,1,1,-0.6300669965704613,1
23,174,1,1,-0.7555957343003292,3
88,235,1,1,-0.634358808052893,6
56,467,1,1,-0.6600017068472968,3
16,450,1,1,-0.8069220206767068,1
94,274,1,1,-0.4663708284245018,5
76,239,1,2,-0.013733175915705683,4
132,497,1,1,-1.0585868279499944,4
141,338,1,3,-0.04092814490029702,1
138,436,1,5,1.4158854243973495,6
123,375,1,1,-0.3485619528580017,4
16,182,1,1,1.0347644669998932,1
35,184,1,5,-0.11928744511098549,4
45,313,1,1,-0.16305582447427566,6
20,261,1,1,1.0418365085621393,3
161,117,1,1,0.3979433198346613,6
50,470,1,1,-0.07511417787199422,6
121,319,1,1,0.9516139935934081,2
191,90,1,1,-1.4300849501682877,1
155,305,1,1,-1.31192517177618,3
125,484,1,1,0.24395096444300515,6
87,128,1,2,1.2929209765469218,1
17,36,1,5,-0.19609467513148637,3
185,248,1,2,-0.6483814248146749,1
194,58,1,1,-0.497169299502833,5
170,184,1,3,-0.11928744511098549,4
59,119,1,2,1.4491267189924109,2
157,148,1,2,-0.4700283155683352,4
118,204,1,1,1.232039336303998,5
175,443,1,1,1.0723515581274796,5
117,123,1,2,-0.5050106280289112,5
195,42,1,1,0.9105043779472219,2
80,487,1,1,0.7815340932738944,6
182,108,1,2,-1.1033809232650609,2
49,193,1,2,0.3262511733105178,2
9,466,1,5,-0.0905673984612533,2
147,365,1,1,-1.1079696525230067,6
73,177,1,3,1.2351839654719434,4
5,74,1,1,0.15420081866259208,5
78,332,1,1,-0.7356077695032177,1
7,223,1,1,1.4303399215598793,3
32,258,1,5,-1.4152525576551038,6
165,484,1,1,0.24395096444300515,6
17,230,1,1,-1.2488436407419468,2
17,85,1,1,-1.3906083822874293,2
140,126,1,1,0.9780126830891206,1
120,149,1,3,1.2841888946943012,3
109,129,1,1,-0.5588877080222058,1
0,113,1,1,1.2626218671819553,6
137,65,1,1,-0.37896903232315515,3
167,72,1,1,1.1587681270646202,6
73,282,1,5,-0.9827918176187463,4
136,358,1,1,1.3964238138386493,6
125,238,1,1,1.4907491926144851,1
37,67,1,3,0.30819317405424823,4
114,123,1,1,-0.5050106280289112,5
33,391,1,1,-0.9757872573691171,3
147,139,1,1,1.5834685161500397,1
171,454,1,1,-1.5717552178761067,4
197,131,1,1,-0.9782840659359406,1
192,346,1,2,0.638932583451963,4
39,123,1,1,-0.5050106280289112,5
9,290,1,1,0.27159131009086773,4
45,80,1,1,-0.8789380775014112,4
137,149,1,2,1.2841888946943012,3
99,400,1,1,-1.1242596413887147,1
101,183,1,1,0.12064911002949329,3
122,86,1,1,1.4007966028962215,4
99,320,1,1,-1.244295400271571,2
64,261,1,3,1.0418365085621393,3
189,378,1,3,0.9198977766634877,3
183,280,1,2,-0.022748679281317102,1
137,249,1,1,-1.0725419633991595,1
106,279,1,1,-1.30459670122599,1
152,447,1,1,-0.972683116988742,6
24,30,1,1,-0.135739389126974,4
118,337,1,1,0.2928614198276995,2
103,311,1,2,0.5902380682676426,3
4,52,1,1,-1.6851643118599882,1
125,12,1,1,0.28082275365685305,4
139,354,1,2,-1.389866087848644,2
78,267,1,1,-0.8690993021218743,4
33,75,1,1,-0.470932565157401,6
168,16,1,2,-1.2486007080165262,3
46,427,1,1,-0.5136212435188215,6
0,390,1,5,-0.09901605880088317,6
176,357,1,1,-1.7324687120044013,5
184,48,1,2,1.5715108275543335,2
87,338,1,2,-0.04092814490029702,1
61,145,1,1,0.4037872015072807,4
174,97,1,1,0.9073597487792766,5
187,22,1,1,-1.6582797569134344,1
117,126,1,1,0.9780126830891206,1
81,44,1,5,-0.7460268841712596,3
181,352,1,1,-1.5932007790257423,3
158,39,1,1,-0.8282731079886788,3
45,452,1,2,1.4629603880788655,5
34,214,1,1,-0.7178061992348922,1
107,491,1,1,-1.4101509704212698,2
189,284,1,3,-0.2527384889420719,5
187,269,1,3,1.3708349000943392,1
104,371,1,2,1.3831164989906062,1
167,134,1,1,-1.7314699885776719,1
135,339,1,1,0.8242767566854086,4
8,483,1,2,1.4311496973112814,6
36,180,1,2,-1.0824752126163601,1
95,140,1,1,0.5418539671213598,3
107,147,1,1,-0.9563121505478936,6
85,2,1,2,-1.0056409900708125,5
141,494,1,3,1.342843651620869,1
1,359,1,2,1.6152252218675303,2
160,461,1,1,-0.00321958741000015,6
106,110,1,1,-0.7396431519977055,3
167,84,1,5,0.8466400636866332,3
97,299,1,1,-0.2188763662709356,1
149,100,1,1,0.6763307269042224,2
121,231,1,5,-0.5351747747686441,6
44,164,1,2,0.34644158204547987,6
44,52,1,1,-1.6851643118599882,1
148,130,1,1,-1.2047243585530492,3
181,29,1,1,0.40092599385232613,3
89,38,1,1,-1.3416439418526416,6
90,499,1,1,0.53588861908603,1
136,65,1,1,-0.37896903232315515,3
10,333,1,1,1.408610938897253,5
79,69,1,1,-1.2542151532262482,2
85,399,1,1,-1.6041462479321957,5
66,207,1,1,0.738885903700044,1
175,438,1,1,-0.4009679402362489,4
3,437,1,1,1.3498482118704982,6
11,72,1,1,1.1587681270646202,6
129,441,1,1,-0.5547713479525779,2
71,210,1,1,-0.008294182118787416,3
99,464,1,1,1.15135867893929,2
84,207,1,1,0.738885903700044,1
118,256,1,1,0.1578852983314722,4
159,234,1,1,1.4546601866269926,3
15,1,1,1,0.9417212331637776,5
23,452,1,3,1.4629603880788655,5
82,292,1,1,-0.7051062162004006,5
1,94,1,1,1.504771809376267,6
34,467,1,1,-0.6600017068472968,3
0,71,1,1,-0.3330547472186491,5
105,138,1,1,1.0946878726036577,1
148,434,1,2,1.2531744834155962,1
7,469,1,1,1.4894265588871949,6
84,429,1,1,-1.5951442408291077,5
70,251,1,1,-0.6929325874043205,3
122,128,1,1,1.2929209765469218,1
145,203,1,3,0.49351035476264704,5
159,30,1,1,-0.135739389126974,4
81,213,1,3,1.4380867762482938,6
102,283,1,1,0.876399322550665,6
134,354,1,1,-1.389866087848644,2
21,67,1,2,0.30819317405424823,4
184,27,1,1,-0.23341184100860551,6
187,88,1,1,-0.28411729930890806,6
73,244,1,3,-1.497282841272149,5
181,113,1,3,1.2626218671819553,6
111,440,1,1,-1.3955750068960298,4
80,402,1,1,-0.13712950416688116,1
16,443,1,1,1.0723515581274796,5
163,277,1,1,1.230838168939418,3
84,415,1,2,-0.5959619411739042,5
166,426,1,1,-0.6101870018735367,5
37,411,1,1,-0.5287910425950898,2
75,145,1,5,0.4037872015072807,4
67,343,1,2,-0.4187965030296212,6
17,359,1,1,1.6152252218675303,2
115,137,1,1,-1.1228155412987142,5
118,460,1,3,1.0881961703299166,3
95,195,1,1,-1.1594039089995714,4
134,222,1,1,1.2816381010773843,3
100,119,1,1,1.4491267189924109,2
33,133,1,2,0.1539173971496013,2
144,107,1,1,0.1897769666741964,3
35,362,1,3,-0.04847255565086107,1
90,340,1,1,-1.6045376395453734,5
189,175,1,1,-0.8762793137843072,3
92,14,1,5,-0.24839269240954664,3
75,446,1,2,0.8520115761709347,4
42,227,1,1,0.5256719483558386,3
166,199,1,1,1.1236508519788104,1
91,187,1,1,-0.27805747743591475,2
74,167,1,1,0.560478809403611,6
87,172,1,1,0.6911631194174064,3
80,90,1,1,-1.4300849501682877,1
104,348,1,2,0.8564923353286936,4
183,68,1,2,1.082568228857671,4
15,90,1,1,-1.4300849501682877,1
48,244,1,1,-1.497282841272149,5
146,378,1,1,0.9198977766634877,3
0,92,1,1,-1.6479281235580092,1
53,357,1,1,-1.7324687120044013,5
152,15,1,1,-1.6256053053443547,1
32,119,1,1,1.4491267189924109,2
164,491,1,3,-1.4101509704212698,2
83,212,1,5,-0.7074815584045138,4
29,397,1,2,-1.5908659256091993,5
23,398,1,1,0.9118000191494655,2
35,25,1,1,1.0241294121314772,2
161,308,1,3,1.4304883804476363,2
73,360,1,5,-0.5376985758605143,2
64,348,1,2,0.8564923353286936,4
34,302,1,1,1.0240619308188603,5
123,436,1,1,1.4158854243973495,6
55,253,1,2,-1.5191332902974857,6
185,96,1,1,-1.312181600764124,4
173,254,1,1,-0.48580544645815515,6
0,134,1,1,-1.7314699885776719,1
103,106,1,1,0.4061895362364406,1
4,285,1,5,0.4301184096903763,6
28,132,1,3,0.003096663450937192,2
185,78,1,1,-0.6348176809786876,6
39,169,1,2,1.3778124678189216,4
97,194,1,3,-0.776609415049217,1
133,160,1,5,-0.27527724735610043,1
196,45,1,1,0.709990405637508,5
188,442,1,5,-1.2683727326132639,2
38,493,1,3,0.9222866151301243,2
130,392,1,1,-0.49525283022451444,1
177,378,1,1,0.9198977766634877,3
9,357,1,1,-1.7324687120044013,5
138,128,1,2,1.2929209765469218,1
16,347,1,3,-0.44403451394832383,3
165,289,1,1,0.3793724626025036,6
112,48,1,5,1.5715108275543335,2
134,133,1,1,0.1539173971496013,2
57,215,1,1,-1.3114662988503853,4
0,265,1,1,0.8135877167668992,2
95,156,1,1,1.1255133362070355,2
84,57,1,1,-0.1812757788808257,6
48,54,1,1,1.4709771680177475,5
189,390,1,1,-0.09901605880088317,6
96,472,1,1,1.495297433084861,4
36,217,1,1,-0.12241857801640743,1
86,144,1,1,0.7100848794751716,4
104,233,1,2,1.428072549455953,2
138,92,1,1,-1.6479281235580092,1
131,442,1,2,-1.2683727326132639,2
144,24,1,1,0.8512692817321493,4
132,200,1,1,-0.7060374583145131,1
38,337,1,1,0.2928614198276995,2
161,226,1,1,0.78716203474614,1
82,319,1,1,0.9516139935934081,2
82,140,1,1,0.5418539671213598,3
97,61,1,1,-0.5320436418632221,5
13,266,1,1,-1.6351066741608073,5
72,43,1,1,-1.2450646872354032,6
99,395,1,1,-0.17374486439278503,2
42,59,1,1,-1.034482503083255,5
101,393,1,1,-1.669198233294841,3
37,47,1,1,-0.39502958472596594,2
76,386,1,1,-0.4065284003958775,2
79,438,1,2,-0.4009679402362489,4
126,313,1,1,-0.16305582447427566,6
157,51,1,1,-0.3349712164969677,3
30,209,1,1,-0.6295271460695264,3
24,461,1,1,-0.00321958741000015,6
87,220,1,2,-0.009981214934208714,4
62,185,1,1,0.36587620007913324,1
94,431,1,1,0.9915629306625845,4
105,423,1,1,0.9106663330975023,4
11,197,1,1,1.068424145733179,1
187,332,1,1,-0.7356077695032177,1
36,52,1,1,-1.6851643118599882,1
160,358,1,5,1.3964238138386493,6
123,180,1,1,-1.0824752126163601,1
